Date,Day of the week,Daily CI Total Consumption,Daily Residential Total Consumption,temperature_2m_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),cloud_cover_mean (%),precipitation_sum (mm),shortwave_radiation_sum (MJ/m?),apparent_temperature_mean (ÁC),dew_point_2m_mean (ÁC)
2023-07-31,2,4695476.3,13746288.5,18.7,63,13.1,11,0.5,24.2,17.4,11.2
2023-08-01,3,4741487.6,13131330,18.4,66,9.2,37,0,20.97,17.7,11.5
2023-08-02,4,4856874.1,13507289.9,19.6,73,10.8,48,0.1,23.27,19.6,14.3
2023-08-03,5,5376075.1,17409152.8,22.2,78,13,46,22.6,22.71,23.5,18.1
2023-08-04,6,5162325.7,16247712,20.9,78,10.1,28,6.6,20.18,21.9,16.8
2023-08-05,7,4559241.9,15282468.6,20.1,69,9,50,0,22.88,20.1,13.7
2023-08-06,1,4176873.1,14123753.1,19.1,71,16.4,78,0.5,20.64,18.1,13.5
2023-08-07,2,4278155.6,15724556.1,21.3,85,15.1,94,5.6,17.26,22.4,18.6
2023-08-08,3,4774473.3,13948650,20.4,72,19.5,80,0.4,16.98,19.3,14.8
2023-08-09,4,5168144,15906066,21.5,68,9.3,49,0,23.58,22.1,15
2023-08-10,5,5138391.8,15770722.7,20.9,77,9.3,52,8.5,19.56,21.9,16.4
2023-08-11,6,5016869.3,14858362.7,19.5,71,11.5,49,0,21.51,19.1,13.7
2023-08-12,7,4776756.8,16617850.6,21.8,78,12.5,58,11.8,18.83,22.9,17.6
2023-08-13,1,4288990,15735194.9,20,71,14.2,57,0,17.49,19.3,14.3
2023-08-14,2,4819968.9,14586120.6,19,78,7.5,71,0,18.01,19.7,15
2023-08-15,3,4824840.6,13794340.3,20,79,12,85,4.7,17.05,20.4,16.1
2023-08-16,4,5185788.3,16058553.6,21,77,12.4,24,0.2,22.4,21.7,16.6
2023-08-17,5,5157209.6,15504007.9,20.9,78,17.5,37,7.7,22.67,21,16.8
2023-08-18,6,4482528.7,11979422.4,16.9,72,21.7,68,3.4,14.53,14.4,11.7
2023-08-19,7,4316049.3,12959826.7,19.1,62,14.5,25,0,24.57,17.7,11.2
2023-08-20,1,4342857.4,16024868.1,21.7,76,11.6,50,0,17.83,22.9,17.2
2023-08-21,2,4914981.1,15772760.1,21.2,72,12.6,95,0,20.35,21.5,15.3
2023-08-22,3,4825835.2,13864703.5,18.7,68,10.3,73,0,22.81,18.3,12.5
2023-08-23,4,4546624,12291667.7,18.3,80,8.5,86,2.6,12.6,18.7,14.8
2023-08-24,5,4690588.8,12431538.3,19,89,11.4,94,13.1,8.96,19.9,17
2023-08-25,6,4885177.2,13798554.7,21,81,11,88,11.5,12.98,22,17.3
2023-08-26,7,4362989.5,13685063.7,19.5,77,10.5,34,1.4,18.48,19.8,15.1
2023-08-27,1,3875635.8,12734221.7,16.3,72,9.7,27,0.1,19.32,15.4,11.1
2023-08-28,2,4549591.8,12722338.4,17,80,6.7,7,0,22.59,17.3,13.3
2023-08-29,3,4748002.2,13077171,17.4,82,7.8,15,0,22.87,17.9,14.1
2023-08-30,4,4440752.9,11690674.7,17.1,77,17,41,3.6,18.61,15.7,13
2023-08-31,5,4445955.4,11252498.3,15.2,68,9.8,7,0,22.4,13.7,8.9
2023-09-01,6,4607345.2,12033769.7,17,76,7.8,1,0,22.82,17,12.5
2023-09-02,7,4348775,13266180.6,19.5,79,13,74,0.6,14.54,19.6,15.5
2023-09-03,1,4452904.8,16692817.9,22.7,77,11.9,41,0.2,19.57,24.3,18.3
2023-09-04,2,4729293.8,22388898.8,25.9,70,11.3,22,0,21.45,28.4,19.9
2023-09-05,3,5912597.2,23036268.7,24.2,80,10.1,9,0,19.31,27,20.4
2023-09-06,4,6006133.7,22806934.3,24.7,79,9.6,30,0,19.43,27.7,20.7
2023-09-07,5,5575413.7,18983021,22.1,85,11.4,69,3.1,16.8,24.1,19.3
2023-09-08,6,4685420.8,12798793.7,17.4,71,15.3,65,0,14.91,15.8,12
2023-09-09,7,4208613.2,12436395,17.2,76,8.8,100,0,8.26,16.9,12.9
2023-09-10,1,4077475.2,14001645.7,19.4,78,6.5,83,1.7,16.61,20.4,15.4
2023-09-11,2,4739424.2,13606506.9,19.1,82,7.3,71,0.3,15.45,20,15.8
2023-09-12,3,4712423.4,12994146.6,19.2,83,10.9,92,5.7,8.87,19.8,16.2
2023-09-13,4,4307467.6,11059888.4,15.8,69,13.6,36,0.1,13.34,13.7,9.6
2023-09-14,5,4303220.9,10768784.3,14.5,67,10.6,25,0,15.02,12.4,7.8
2023-09-15,6,4352200.8,11010845.5,14.4,70,6.6,1,0,20.47,13.4,8.7
2023-09-16,7,4075643.3,11819614.6,15.6,70,7.6,34,0,18.91,14.6,9.6
2023-09-17,1,3857644.8,12698315.3,16.3,74,7.5,81,0.5,15.12,15.8,11.5
2023-09-18,2,4292104.1,11459070.3,15.9,77,12.5,50,3.2,16.37,14.6,11.6
2023-09-19,3,4281307.1,10867167.1,14.7,67,12.7,4,0,19.39,12.4,7.8
2023-09-20,4,4288532.1,10715555.9,13.6,68,6.4,0,0,19.78,12.2,7.4
2023-09-21,5,4441275.7,10953836.3,17,71,8.2,52,0,15.95,16.2,11.3
2023-09-22,6,4490544.6,11269092.2,17,72,12.6,41,0,19.21,15.9,11.7
2023-09-23,7,4106105.2,11756962.7,16.5,81,12.2,54,0,17.42,15.8,13.1
2023-09-24,1,3803076.6,12288045.9,16.7,70,15.6,26,0,17.2,14.7,10.8
2023-09-25,2,4376824.6,11693943.1,17.5,68,16.5,52,0,17.41,15.5,11.3
2023-09-26,3,4370731.8,11099537.4,16.7,69,20.5,77,0,15.81,14,10.8
2023-09-27,4,4325720.2,10787009.4,15.9,66,18.5,83,0,16.48,13.2,9.1
2023-09-28,5,4283735.9,10559997.4,15.9,72,15.7,93,0.1,14.29,13.8,10.7
2023-09-29,6,4428969.3,11036443.1,16.3,80,8,35,0,16.21,16.1,12.7
2023-09-30,7,4191121.7,12199617.7,17.2,84,7.3,31,0.1,15.47,17.6,14.3
2023-10-01,1,3993593.6,13160955.8,18.8,77,7.2,10,0,16.38,19.3,14.4
2023-10-02,2,4696226.2,13331883.3,19.4,79,7.8,4,0,15.62,20.2,15.5
2023-10-03,3,5039054.5,14546808.6,21,73,8.5,0,0,16.17,21.8,15.7
2023-10-04,4,5100854.3,14787658.6,20.7,78,5.7,26,0,15.77,22.1,16.5
2023-10-05,5,4909825.2,13234578.6,20.9,74,15.2,96,13.7,11.21,20.7,15.8
2023-10-06,6,4605451.7,12266659.2,17.6,79,14.1,46,12.6,13.64,16.7,13.6
2023-10-07,7,3779581.6,11222761.5,12.2,66,16.5,42,0.3,11.19,8.7,5.7
2023-10-08,1,3398071.1,11712407.1,9,72,24.3,86,2.4,6.65,4.1,4.1
2023-10-09,2,3272465.6,12614316.1,9.3,60,25.7,99,0.5,5.26,3.7,1.9
2023-10-10,3,4115646.3,11578748.8,10,68,17.7,97,3.4,7.92,6,4.1
2023-10-11,4,4190652.1,11293548.2,10.6,74,14.6,56,1.1,11.89,7.4,5.7
2023-10-12,5,4215283.9,11100790.5,9.5,72,11.5,26,0,13.61,6.5,4.3
2023-10-13,6,4209098,11189297.2,9.8,71,9.6,88,0,11.57,7.1,4.6
2023-10-14,7,3862388.9,11844971.2,10.8,72,16.9,93,4,4.13,7.2,5.6
2023-10-15,1,3602632.6,12548425.1,8.4,74,19.6,75,0.6,4.89,4.1,4
2023-10-16,2,4125830.1,11596203.5,10.7,72,20.1,72,0,10.54,6.7,5.8
2023-10-17,3,4186288.5,10996344.7,11.1,68,9.4,89,0,8.87,8.6,5.4
2023-10-18,4,4193227.5,10845223.4,11.6,72,11.8,69,0,9.84,9,6.5
2023-10-19,5,4224858,10798774.7,12.8,79,13.5,83,1.5,9.76,10.6,9.1
2023-10-20,6,4240987.4,11037738.4,12.8,90,15,79,7.7,4.1,11,11.1
2023-10-21,7,3892872.1,11912246.4,10.2,79,18.7,63,0.2,7.52,6.7,6.6
2023-10-22,1,3649061.5,12651275.3,7,61,21.3,40,0,11.85,1.7,-0.2
2023-10-23,2,4175242.8,11732561.1,6.9,75,8.8,45,0,11.95,4,2.5
2023-10-24,3,4215836.4,10846613.4,12.9,75,11.6,64,3.8,11.37,10.7,8.2
2023-10-25,4,4263617.1,10612544.5,16.7,71,15.9,97,2.6,4.01,14.8,11.3
2023-10-26,5,4299928.9,10710082.7,15.7,88,12.6,96,4.9,4.02,15,13.5
2023-10-27,6,4378595,10660010,18,82,19.2,59,3.2,6.89,16.8,14.8
2023-10-28,7,3912801.9,11390935.2,12.4,69,16.4,67,0.3,10.96,9.4,6.7
2023-10-29,1,3646876.2,12791777.3,6.8,70,13.7,100,2.6,3.33,3,1.7
2023-10-30,2,4276700.1,12479420.4,4.2,79,13.3,78,4.8,4.52,0.2,0.7
2023-10-31,3,4400039.2,12438673,2.1,69,10,45,0.2,10.85,-1.9,-3.5
2023-11-01,4,4519187.5,12795757.5,1.4,65,13.3,36,0,10.09,-3.3,-4.9
2023-11-02,5,4502799.5,12484273.3,4.7,58,17.3,65,0,7.3,-0.3,-2.9
2023-11-03,6,4393009,11816296.8,9.5,57,23.7,82,0,8.99,4.2,1.3
2023-11-04,7,4006823.7,12272982.6,9.4,77,10.2,87,3.1,7.1,6.7,5.2
2023-11-05,1,3754342.4,12911415.4,6.4,77,7.8,62,0,7.29,3.5,2.4
2023-11-06,2,4280550.5,12057677.5,9.5,78,17.5,93,3.2,5.98,6,5.8
2023-11-07,3,4371167.4,11900147.7,8.4,74,19.6,79,0,4.02,4.3,3.9
2023-11-08,4,4653937.7,13408157,0.9,70,16.7,74,11.5,4.44,-4.2,-4.1
2023-11-09,5,4562944,12591413.6,6.9,73,20.3,61,6.9,5.98,2.1,2
2023-11-10,6,4496914.8,12329475.7,5.9,59,15.2,38,0,9.25,1.3,-2
2023-11-11,7,4220774.9,13600957.3,2.5,72,8.5,59,0.1,4.56,-1.2,-2.2
2023-11-12,1,3951714.3,13919352.1,1.7,74,6.7,52,0,7.79,-1.8,-2.5
2023-11-13,2,4378733.3,12579392.8,6.4,74,14.5,30,0.1,9.47,2.5,1.8
2023-11-14,3,4447147.3,12153973.9,5.5,73,11.7,56,0,7.08,1.8,0.9
2023-11-15,4,4457970.9,12096783.3,6.6,79,12.9,64,0,7.66,3,2.9
2023-11-16,5,4444898.7,11869043.7,5.5,80,7.2,56,0,8.61,2.7,2.3
2023-11-17,6,4451370.2,12246336.1,9.5,68,20.9,82,2.9,2.03,5.1,3.7
2023-11-18,7,4178378.5,13215044.3,3.2,65,13.3,37,0,8.4,-1.3,-3
2023-11-19,1,3953793.3,13980391.1,2.7,68,14.4,27,0,6.81,-1.9,-2.8
2023-11-20,2,4639069.7,13810296.5,-1.9,65,10.2,54,0,8.72,-6.4,-7.8
2023-11-21,3,4787922.5,13942082,3.1,80,23.5,100,11,1.83,-2.5,-0.1
2023-11-22,4,4669046.4,13056235.1,5.5,86,12.4,95,4.3,3.1,2.1,3.2
2023-11-23,5,4699332.9,13062778.8,4.2,70,18.5,80,0,4.18,-0.7,-0.9
2023-11-24,6,4852313,13854592.6,-1.7,58,13.7,55,0,5.27,-6.8,-9
2023-11-25,7,4492368,14613599.6,-0.3,70,11.5,69,0,6.63,-4.7,-5.1
2023-11-26,1,4111546.8,14573065.5,2.4,80,10.4,89,9.4,6.53,-1.3,-0.7
2023-11-27,2,4745451.5,14064076.5,1.1,68,24,84,0.2,6.08,-5,-4.4
2023-11-28,3,4995937.8,14672325.8,-2.9,55,21.9,37,0,8.23,-9.4,-10.9
2023-11-29,4,5096606.2,14996911.2,-2.1,65,19.5,73,0.4,2.68,-8,-7.8
2023-11-30,5,4858279.7,13557629.2,2.9,75,18.4,46,0,7.92,-2,-1.2
2023-12-01,6,4832123.5,13584983.8,3.5,88,12.5,100,9.6,0.91,-0.2,1.6
2023-12-02,7,4514117,14503263.3,3.2,90,9.6,100,3.2,2.09,-0.1,1.7
2023-12-03,1,4252706.8,15107616.4,2.4,89,13.9,100,8.5,1.26,-1.7,0.6
2023-12-04,2,4783195.3,14035459.6,2.4,79,14.8,92,0.5,4.07,-2,-1
2023-12-05,3,4898990.9,14053687.9,-0.5,81,5.3,83,0.8,2.57,-3.9,-3.4
2023-12-06,4,4969453.7,14164242.2,-1.4,75,9.7,69,0.6,6.03,-5.6,-5.3
2023-12-07,5,4952686.9,14085376.9,1.9,81,11.9,99,1.8,4.58,-2.2,-1.2
2023-12-08,6,4806598.4,13531832.1,3.1,87,10.9,79,0,6.97,-0.4,1.1
2023-12-09,7,4331782.3,13543914.1,8.6,76,14.4,99,3.8,4.12,5.2,4.5
2023-12-10,1,4090370.1,14161798.1,5.8,78,13.7,96,3.9,3.86,2.1,2
2023-12-11,2,4795621.6,14157982.9,1,64,19.2,94,0,3.66,-4.6,-5.3
2023-12-12,3,4913483.3,14165225.4,1.9,62,23,56,0,5.24,-4.2,-4.8
2023-12-13,4,4986217.8,14267377.5,-0.3,56,18.1,43,0,5.89,-6.1,-8.2
2023-12-14,5,4994103,14227004.5,0.9,62,14,55,0,6.21,-4,-5.7
2023-12-15,6,4774526,13200249.6,5.3,73,16.5,39,0,7.35,0.9,0.7
2023-12-16,7,4419609.4,14035136.7,3.6,90,13.7,100,0.3,3.02,-0.2,2.1
2023-12-17,1,4149252.9,14543864.8,5.8,83,13,100,10.4,0.88,2.3,2.9
2023-12-18,2,4688446.3,13608690.9,4,92,15.2,100,3.1,1.32,0.2,2.8
2023-12-19,3,5027017.9,14748750.3,-2.5,63,22.1,58,1.9,5.99,-8.9,-8.7
2023-12-20,4,4986733.3,14385121.8,0.6,65,11.3,51,0,6.36,-3.9,-5.4
2023-12-21,5,5041874.2,14596014.2,-1.8,72,16.1,64,0,6.69,-7,-6.2
2023-12-22,6,5043554.5,15290315.3,-1.8,80,15.7,98,0,2.89,-6.9,-4.9
2023-12-23,7,4536981.8,15292717.5,1.7,92,9.8,98,9,0.99,-1.8,0.6
2023-12-24,1,4065802.5,14661355.7,2.5,95,7.2,99,0.2,2.31,-0.3,1.8
2023-12-25,2,3650385.6,14050791.7,4.4,97,13.9,100,0,2.94,0.9,3.9
2023-12-26,3,3930916.9,13215739.7,5.1,96,10.3,98,0,2.18,2.2,4.4
2023-12-27,4,4396670.5,12971641.1,6.3,99,13.6,100,20,1.11,3.4,6.2
2023-12-28,5,4436821.4,12862547.7,6.2,98,8.8,100,3.8,1.12,3.9,5.9
2023-12-29,6,4447743,13065746,5.5,94,11.8,100,5.8,1.67,2.4,4.5
2023-12-30,7,4413145.1,14502772.3,0.5,75,12.8,93,0.2,3.92,-3.9,-3.5
2023-12-31,1,4218571.1,15046506.9,0.1,81,8.5,100,2,2.04,-3.7,-2.9
2024-01-01,2,3988932.8,15154926.4,-1.8,71,9.9,90,0.7,3.46,-6.2,-6.4
2024-01-02,3,4780271.9,14722406.6,-0.8,70,18,64,0,7.11,-6.3,-5.8
2024-01-03,4,4847705.6,14420576.2,0.8,78,15.4,100,0.3,2.87,-4,-2.7
2024-01-04,5,4997385.3,14740809.8,-4,62,16.2,34,0,7.62,-9.6,-10.5
2024-01-05,6,5034215,15146206.5,-2,62,16.3,94,0,4.48,-7.5,-8.4
2024-01-06,7,4666638.8,15620659.7,-0.6,76,16.4,100,3.5,2.8,-5.7,-4.3
2024-01-07,1,4422046.5,16108781.7,-1.7,78,10.2,89,2.5,5.81,-6,-5.1
2024-01-08,2,4866619.8,14507171.9,-0.1,82,8,66,0.2,4.27,-3.8,-2.9
2024-01-09,3,4942530.2,14745597.9,1.7,89,24,100,28.2,0.69,-3.9,0
2024-01-10,4,4960273.3,14310099.5,2,76,27.4,88,4.5,3.28,-4.3,-2
2024-01-11,5,4982722.5,14343188.8,0.5,85,10.9,89,3.9,2.16,-3.5,-1.8
2024-01-12,6,5034020.6,14848420.9,0.2,86,21.9,94,8.6,3.37,-5.4,-1.9
2024-01-13,7,4696051.7,15857024.7,0.8,75,28.6,99,7.6,2.84,-5.9,-3.2
2024-01-14,1,4654959,17161074.8,-6.2,61,30.6,80,0,7.08,-14,-12.4
2024-01-15,2,5379049,16890587.5,-11.1,58,19.7,47,0,8.83,-17.7,-18
2024-01-16,3,5484556.3,16775669.6,-9.3,62,13.9,75,1.7,5.36,-15,-15.5
2024-01-17,4,5638845.8,17249869,-11,55,22.2,40,0,8.98,-18,-18.5
2024-01-18,5,5524502.7,16500568.8,-6.1,67,15,96,0.1,4.15,-11.7,-11.5
2024-01-19,6,5552804.3,16766264.8,-9.5,67,15,100,0,5.05,-15.2,-14.6
2024-01-20,7,5354026.8,18388194.3,-11.4,61,15.4,100,0.1,4.73,-17.3,-17.4
2024-01-21,1,4893397.1,17861216.2,-6.4,62,12.6,66,0.2,7.18,-11.6,-12.6
2024-01-22,2,5346246.6,16325018.3,-3.3,72,19.8,83,0.5,2.13,-9.3,-7.7
2024-01-23,3,5223029.7,15271293.9,-0.8,89,10.4,100,6.5,2.13,-4.8,-2.4
2024-01-24,4,5177195.7,14893399.2,1.1,97,10.1,100,8.9,1.42,-2.4,0.7
2024-01-25,5,5048945.6,14260715.2,1.4,95,9,100,0.9,3.49,-1.9,0.7
2024-01-26,6,4990949.5,14136234.8,2.7,87,15.3,93,26.9,5.1,-1.5,0.7
2024-01-27,7,4605634.3,14801038.1,1.7,90,4.7,100,0,4.09,-1.1,0.2
2024-01-28,1,4367488.4,15400267.4,1.5,90,13.7,100,1.2,2.03,-2.6,0
2024-01-29,2,4862724.6,14142928,0.6,79,11.4,51,0,9.21,-3.6,-2.9
2024-01-30,3,4980951,14305367,0.4,83,12.7,98,0.2,3.84,-3.9,-2.2
2024-01-31,4,4916808.3,13817235.4,1.3,86,9.8,88,0,6.42,-2.4,-0.9
2024-02-01,5,4937498.7,13840401,2.4,86,15.3,100,0.3,2.96,-1.9,0.3
2024-02-02,6,4905481.1,13652681.6,0.2,79,16.6,41,0,10.06,-4.8,-3.2
2024-02-03,7,4593268,14729222.3,-2.4,79,6.5,3,0,10.79,-6.2,-5.7
2024-02-04,1,4326631.3,15197408.7,-1.4,80,6.9,4,0,10.58,-5.1,-4.5
2024-02-05,2,4865389,14259945.3,-0.1,76,9.6,57,0,8.29,-4.1,-3.9
2024-02-06,3,4909342.1,13899303.4,-1.3,66,7.8,12,0,11.5,-5.4,-7
2024-02-07,4,4915240.5,13834191.3,0.4,77,6.7,86,0,9.87,-3.2,-3.3
2024-02-08,5,4869253,13558102.4,1.2,86,9.4,81,0,7.53,-2.4,-1
2024-02-09,6,4643990.3,12692867,7.6,75,19.5,39,1,10.87,3.3,3.4
2024-02-10,7,4243619.7,13057987.6,5.5,73,13.7,26,0,11.83,1.5,0.7
2024-02-11,1,4165465.1,14598751.1,0.7,72,9.5,96,0,6.72,-3.3,-3.9
2024-02-12,2,4739561.1,13736150.8,-0.4,74,8.3,68,0.3,6.18,-4.3,-4.6
2024-02-13,3,4956166.7,14200501.5,-1.1,69,14.1,63,0.9,10.83,-6.1,-6.4
2024-02-14,4,5105197.4,14567435.7,-4.3,49,12.2,29,0,12.46,-9.5,-13.8
2024-02-15,5,5151498.7,15138152.9,-2.6,72,14.3,69,5.4,3.41,-7.7,-7
2024-02-16,6,5122277.3,14901130.6,-2.7,67,17.4,70,0.9,6.76,-8.3,-8
2024-02-17,7,4805181.6,15639879.9,-6.3,63,15.1,68,0.1,12.73,-11.9,-12.4
2024-02-18,1,4582617.2,15914757.7,-3.2,63,26.7,87,0.9,9.26,-10.2,-9.3
2024-02-19,2,4398072.1,15899583,-5.8,61,9.4,19,0,14.04,-10.5,-12.4
2024-02-20,3,5001467.3,14295528.8,-1.9,69,8.5,46,0,14.02,-6.1,-7.4
2024-02-21,4,4863776.3,13529537.4,2.3,70,12.8,72,0.9,11.21,-2.1,-3
2024-02-22,5,4722679.1,12706958.2,3.9,78,9.5,100,2.3,8.66,0.4,0.4
2024-02-23,6,4772568.2,13125130.5,0.7,69,14.2,59,0,13.06,-4.1,-4.9
2024-02-24,7,4805521,15810400.1,-8.4,43,14.7,17,0,15.19,-14.3,-19.4
2024-02-25,1,4391034.8,15594433.4,-0.7,56,19.4,65,0.8,11.47,-6.7,-8.8
2024-02-26,2,4666807.1,13210409.8,2.3,70,9.1,59,0,14.88,-1.5,-2.9
2024-02-27,3,4677472.4,12995238.1,6.1,80,12.8,67,0.1,10.48,2.7,2.7
2024-02-28,4,4748340.6,13062290,4.3,76,25.6,85,6.5,10.2,-1.1,0
2024-02-29,5,5184829.1,14937089.4,-5,42,21.6,55,0,9.72,-11.8,-16.1
2024-03-01,6,4899861.9,13743695,0.7,58,10.7,57,0,15.82,-3.7,-6.8
2024-03-02,7,4432134.2,14060039.3,4,87,6.9,99,2,3.61,1.3,1.9
2024-03-03,1,4103468.5,14016268.2,4.7,96,10.3,96,0,7.06,1.8,4.1
2024-03-04,2,4499553.4,12206626.9,6.1,92,12.9,71,0,15.55,3.1,5
2024-03-05,3,4446658.8,11613397,9.7,83,11.9,54,3,13.95,7.2,6.9
2024-03-06,4,4559217.5,12184098.5,6.3,88,14.1,100,1.4,3.39,2.9,4.3
2024-03-07,5,4591545.9,12130901.1,3.9,67,11.7,34,0.2,17.33,-0.1,-1.9
2024-03-08,6,4580584,12386429.2,4.3,73,18.8,96,2.2,14.71,-0.6,-0.2
2024-03-09,7,4256312.9,13338250.8,7,85,18.5,100,13.5,3.6,3,4.6
2024-03-10,1,4206803.9,14660226.5,0.5,66,22.6,99,0.3,9.21,-5.5,-5.3
2024-03-11,2,4652403,13313782.1,2.4,49,19.8,41,0,16.6,-3.5,-7.5
2024-03-12,3,4526577.4,12110389.7,5.5,72,7.6,72,0,16.52,2.6,0.8
2024-03-13,4,4435991.5,11236422.1,10.9,66,10.8,48,0.5,17.96,8.1,4.1
2024-03-14,5,4491231.9,11938209.9,5.7,82,11.3,96,16.5,8.59,2.4,2.8
2024-03-15,6,4539871.6,12132263.8,6.1,79,14,79,1.2,10.63,2.4,2.5
2024-03-16,7,4277490.4,13298555.9,3.2,81,15.3,82,3.9,9.39,-1.1,0
2024-03-17,1,4033623.5,13751997,3.1,65,18.8,31,0.2,17.56,-2.1,-3.3
2024-03-18,2,4743196.2,13752302.7,0,57,19.7,82,0.5,11.06,-5.9,-7.5
2024-03-19,3,4900055.3,13984201.1,-0.1,65,20.5,96,1.2,5.81,-5.9,-5.8
2024-03-20,4,4937745.1,13916143.7,-1.2,53,23.5,56,0.5,16.56,-7.8,-10
2024-03-21,5,5103722.5,14504438.1,-4,44,18.3,44,0,17.53,-10.2,-14.9
2024-03-22,6,5163772.6,15330328.8,-4.4,68,12.6,83,6.4,4.14,-9.4,-9.4
2024-03-23,7,4684148.2,15102870.7,-3,67,16.6,47,1.5,21.16,-8.3,-8.7
2024-03-24,1,4350320.7,15167501.2,-3.5,57,10.1,27,0,21.02,-8.1,-11.3
2024-03-25,2,4721725.8,13350719,3,62,20.8,56,0,20.14,-2.5,-3.7
2024-03-26,3,4696776.6,12897435.9,5.4,72,15.7,97,5,6.15,1.1,0.6
2024-03-27,4,4606956.1,12246400.6,7.2,77,17.8,76,2.5,15.79,3.1,3.3
2024-03-28,5,4631945.5,12240963.6,2.8,62,11.5,8,0,21.27,-1.4,-4.2
2024-03-29,6,4067672.3,13542916.7,1.4,62,16.2,44,0,13.55,-3.8,-5.4
2024-03-30,7,4221943.6,13196130.7,1.8,69,9.4,66,0.3,17.06,-2,-3.4
2024-03-31,1,3842462.2,13194223.4,3,72,12.6,89,0,13.92,-1.2,-1.6
2024-04-01,2,4306072.2,12358915.8,5.1,66,9.1,89,0,20.14,1.7,-1
2024-04-02,3,4607378.4,12822341.4,4.5,75,31.2,100,3.8,4.78,-2.1,0.2
2024-04-03,4,4758911.2,13492214.2,4.2,96,29.7,100,44.8,2.31,-1.7,3.6
2024-04-04,5,4835605.5,13515697.7,2.4,90,17,100,7.6,5.86,-2,0.9
2024-04-05,6,4770832.3,13234733.8,2.6,73,20.5,97,1.6,14.15,-2.8,-2.1
2024-04-06,7,4249222.4,12925099.9,6.5,61,20.9,23,0,23.16,1.5,-1.2
2024-04-07,1,3890612.7,12603230.4,7.1,57,10.7,10,0,23.49,3.6,-1.1
2024-04-08,2,4329361,11912016,6.8,64,9,72,0.1,15.51,3.5,0.3
2024-04-09,3,4386317.7,11220029.2,8.7,70,8.6,50,0,20.22,6.2,3.4
2024-04-10,4,4335649.6,10675697.4,11.5,70,10.8,78,0,19.71,9.1,5.9
2024-04-11,5,4393662,11431741.2,9.2,89,18.2,100,17.2,6.29,6,7.4
2024-04-12,6,4428398.2,11840815.6,8.7,86,22.4,100,33.1,7.23,4.6,6.4
2024-04-13,7,4162598.2,12901288.5,6.4,68,27.9,71,5.5,14.78,0.3,0.3
2024-04-14,1,3794523.6,12424261,8.7,79,8.3,57,4.7,18.71,6.7,5.3
2024-04-15,2,4247793.1,11139282.2,9.4,68,12,17,0.1,19.94,6.2,2.9
2024-04-16,3,4300186.7,10822969,9,61,11,21,0,24.84,6,1.8
2024-04-17,4,4461148.1,12168066.9,6.2,76,27.3,96,10.5,8.94,0.5,2.1
2024-04-18,5,4426799.7,11599116.4,10.6,81,12,89,1.4,12.06,8.1,7.2
2024-04-19,6,4410072.3,11507495.2,9.6,73,14.8,68,1.9,15.79,6.2,4.4
2024-04-20,7,4109764.7,12830617.6,5.9,52,17.1,68,0.8,18.79,0.9,-3.5
2024-04-21,1,3849299.2,13198050.3,5.1,54,15.8,54,0.1,15.24,0.1,-4.1
2024-04-22,2,4315740.2,11841067.8,5.2,58,12.9,16,0,25.31,1.2,-2.5
2024-04-23,3,4325634.4,11599163.8,10.1,63,22.2,97,3.7,15,5.4,3.2
2024-04-24,4,4396327.4,11588606.4,6.7,64,19.4,58,2.9,19.38,2,-0.6
2024-04-25,5,4463730.8,11865950.3,2.7,59,10.6,0,0,26.93,-1.2,-4.6
2024-04-26,6,4432064.6,11783632,4.8,59,16.4,29,0,27.33,0.3,-3.1
2024-04-27,7,4068247.7,12507697.7,10.1,81,14.7,88,7.8,8.51,7.4,7
2024-04-28,1,3772358.4,12160525.9,15.7,88,14.5,66,2.9,10.73,14.8,13.6
2024-04-29,2,4227695.9,11289134.9,9.4,84,18.9,96,7.9,15.2,5.8,6.8
2024-04-30,3,4307079.6,11081567.8,10.3,90,7.7,77,9.6,15.78,8.9,8.7
2024-05-01,4,4285014.9,10845523.3,10,89,8.3,52,0,21.09,8.5,8.3
2024-05-02,5,4333098.8,10640595.9,12.8,73,12.9,24,0,25.76,10.8,8.1
2024-05-03,6,4269929,10812305.9,11.3,81,12.8,81,2.2,13.71,9,8.2
2024-05-04,7,4008648.2,11452905.1,13.3,86,12.7,68,0,21.25,11.9,10.9
2024-05-05,1,3670328.4,11958832.2,13.3,93,8.8,80,11,12.63,12.8,12.2
2024-05-06,2,4164658.1,10772983.3,13,57,12.6,82,0,24.8,10.2,4.4
2024-05-07,3,4255592.6,10569761.8,12.2,63,12,50,0.5,27.63,9.8,5.3
2024-05-08,4,4285890,10623063.8,13.9,72,19,56,1.5,19.89,10.8,8.6
2024-05-09,5,4240600.5,10586887.1,10.9,79,8.2,58,0.3,19.71,9.1,7.1
2024-05-10,6,4231429.6,10645659.2,11.4,73,7.6,62,0.2,24.63,9.7,6.7
2024-05-11,7,3882703.2,11439041.9,10.3,81,10.2,78,2.5,16.69,8.1,7
2024-05-12,1,3619376.2,11524103,11.9,78,11.5,62,0.9,21.89,9.8,7.9
2024-05-13,2,4153573.4,10952558.2,15.1,76,14.7,61,0.7,23.75,13.6,10.8
2024-05-14,3,4307521.2,10718420.2,15.7,91,6.1,91,4.1,17.11,16.4,14.1
